time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-24T18:23:48.850Z,19.370333333333,-155.21366666667,1.8,1.4,ml,9.0,195.0,0.003845,0.1,hv,hv74511242,2024-10-24T19:10:26.140Z,"8 km SSE of Volcano, Hawaii",earthquake,0.58,0.25,0.2260757625353,7.0,reviewed,hv,hv
2024-10-24T19:33:39.350Z,34.0453339,-117.2243347,7.65,1.41,ml,50.0,30.0,0.07713,0.18,ci,ci40963472,2024-10-24T19:35:58.757Z,"3 km E of Loma Linda, CA",earthquake,0.21,1.08,0.273,10.0,automatic,ci,ci
2024-10-24T19:28:11.450Z,19.35650062561,-155.12266540527,-0.28999999165535,1.92,ml,24.0,178.0,0.02833,0.330000013,hv,hv74511297,2024-10-24T19:31:03.440Z,"12 km S of Fern Forest, Hawaii",earthquake,0.72,0.75,0.38,3.0,automatic,hv,hv
2024-10-24T18:52:09.570Z,-5.0468,152.2399,57.198,5.2,mb,60.0,62.0,0.853,0.84,us,us7000nmz2,2024-10-24T19:30:33.040Z,"77 km S of Kokopo, Papua New Guinea",earthquake,8.99,7.044,0.038,232.0,reviewed,us,us
2024-10-24T19:41:35.080Z,36.0268333,-117.5406667,4.33,1.0,ml,12.0,202.0,0.1035,0.15,ci,ci40963488,2024-10-24T19:47:28.374Z,"31 km NNW of Searles Valley, CA",earthquake,0.62,0.75,0.275,10.0,automatic,ci,ci
2024-10-24T19:23:14.552Z,-17.4608,-70.808,116.55,5.0,mb,44.0,71.0,1.008,1.47,us,us7000nmzd,2024-10-24T19:40:13.040Z,"17 km NNW of Locumba, Peru",earthquake,7.15,3.422,0.077,54.0,reviewed,us,us
2024-10-24T19:52:21.430Z,19.178667068481,-155.49482727051,30.409999847412,2.13000011,md,23.0,233.0,0.03862,0.119999997,hv,hv74511327,2024-10-24T19:53:47.090Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.87,0.810000002,0.519999981,3.0,automatic,hv,hv
2024-10-24T19:32:35.975Z,-31.1624,-179.8553,344.446,5.0,mb,66.0,75.0,2.528,0.86,us,us7000nmzf,2024-10-24T19:57:34.040Z,Kermadec Islands region,earthquake,11.45,7.233,0.039,216.0,reviewed,us,us
2024-10-24T20:14:54.060Z,38.830333709717,-122.80449676514,1.2400000095367,0.79,md,9.0,72.0,0.008184,0.03,nc,nc75078321,2024-10-24T20:16:31.974Z,"7 km WNW of Cobb, CA",earthquake,0.33,1.19000006,0.17,10.0,automatic,nc,nc
2024-10-24T20:02:31.132Z,65.6316,-145.1959,5.2,2.3,ml,,,,1.14,ak,ak024dp62l3d,2024-10-24T20:04:56.583Z,"19 km WNW of Central, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-10-24T07:52:31.730Z,35.6046667,-117.3835,8.56,0.61,ml,4.0,225.0,0.06665,0.05,ci,ci37686692,2024-10-24T20:15:40.498Z,"18 km S of Trona, CA",earthquake,2.54,0.97,0.114,2.0,reviewed,ci,ci
2024-10-24T07:20:51.850Z,33.1816667,-115.6206667,3.92,1.25,ml,25.0,91.0,0.002163,0.2,ci,ci37539637,2024-10-24T20:05:00.511Z,"12 km SW of Niland, CA",earthquake,0.3,0.15,0.223,21.0,reviewed,ci,ci
2024-10-24T00:18:48.570Z,61.31,-152.24516666667,1.94,-0.63,ml,8.0,121.0,0.06237,0.07,av,av93328923,2024-10-24T20:23:20.190Z,"65 km WNW of Beluga, Alaska",earthquake,0.37,1.07,0.17731631409133,8.0,reviewed,av,av
2024-10-24T00:14:45.420Z,42.442333333333,-122.7495,-1.5,1.85,ml,7.0,93.0,0.0929,0.09,uw,uw62056486,2024-10-24T20:17:45.890Z,"5 km SE of Eagle Point, Oregon",explosion,0.41,31.61,0.20387674371693,4.0,reviewed,uw,uw
2024-10-24T00:34:29.940Z,48.119166666667,-117.7395,-0.72,1.84,ml,8.0,119.0,0.2021,0.39,uw,uw62056496,2024-10-24T20:38:25.580Z,"6 km S of Valley, Washington",explosion,1.71,31.61,0.044980738720015,4.0,reviewed,uw,uw
2024-10-24T19:58:43.250Z,34.0421667,-117.2521667,5.81,1.13,ml,6.0,233.0,0.1688,0.07,ci,ci40963528,2024-10-24T20:41:14.494Z,"1 km SE of Loma Linda, CA",earthquake,1.08,6.72,0.406,22.0,reviewed,ci,ci
2024-10-24T05:16:39.240Z,41.906166666667,-119.582,-1.48,1.49,md,6.0,244.0,0.3545,0.34,uw,uw62056516,2024-10-24T20:45:04.710Z,"47 km E of Fort Bidwell, California",earthquake,2.92,5.42,0.33740242074889,2.0,reviewed,uw,uw
2024-10-24T02:30:39.100Z,61.305666666667,-152.24566666667,-0.26,0.3,ml,9.0,119.0,0.05952,0.06,av,av93329053,2024-10-24T20:48:21.830Z,"65 km WNW of Beluga, Alaska",earthquake,0.22,2.17,0.25891215897712,10.0,reviewed,av,av
2024-10-24T20:31:59.118Z,5.4101,-78.3878,10.0,4.6,mb,55.0,121.0,2.948,0.59,us,us7000nmzv,2024-10-24T21:10:26.040Z,"124 km WNW of Pizarro, Colombia",earthquake,7.25,1.909,0.086,41.0,reviewed,us,us
2024-10-24T07:39:16.760Z,33.1866667,-115.6223333,3.81,1.07,ml,20.0,90.0,0.003533,0.22,ci,ci37539645,2024-10-24T20:52:53.715Z,"11 km WSW of Niland, CA",earthquake,0.4,0.23,0.194,15.0,reviewed,ci,ci
2024-10-24T07:38:28.100Z,33.1806667,-115.626,3.17,1.11,ml,25.0,67.0,0.003783,0.24,ci,ci37539653,2024-10-24T20:59:59.755Z,"12 km WSW of Niland, CA",earthquake,0.34,0.21,0.185,18.0,reviewed,ci,ci
2024-10-24T03:10:35.380Z,58.2245,-155.18766666667,1.45,-0.73,ml,4.0,218.0,0.05116,0.08,av,av93025039,2024-10-24T21:09:05.230Z,"84 km NNW of Karluk, Alaska",earthquake,0.9,3.45,0.16462897439773,4.0,reviewed,av,av
2024-10-24T02:47:10.200Z,61.278666666667,-152.24383333333,3.37,0.31,ml,9.0,127.0,0.04491,0.1,av,av93329063,2024-10-24T20:57:56.280Z,"64 km WNW of Tyonek, Alaska",earthquake,0.38,0.54,0.21652482013996,9.0,reviewed,av,av
2024-10-24T02:23:40.490Z,54.54,-163.49266666667,6.48,1.9,ml,5.0,294.0,0.1794,0.09,av,av93025034,2024-10-24T21:00:58.040Z,"35 km S of False Pass, Alaska",earthquake,0.66,3.18,0.15473361808293,4.0,reviewed,av,av
2024-10-24T21:23:44.219Z,61.3785,-146.3484,33.8,1.2,ml,,,,0.29,ak,ak024dp6sjqt,2024-10-24T21:25:40.530Z,"27 km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-10-24T21:16:53.481Z,63.8235,-144.006,55.9,1.7,ml,,,,0.94,ak,ak024dp6r6k3,2024-10-24T21:20:17.123Z,"18 km N of Dot Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-24T21:01:00.713Z,-4.8427,149.8443,614.145,4.4,mb,64.0,46.0,2.401,0.87,us,us7000nn08,2024-10-24T21:22:58.040Z,"84 km NNW of Kimbe, Papua New Guinea",earthquake,9.83,8.59,0.077,49.0,reviewed,us,us
2024-10-24T04:27:51.830Z,51.592833333333,-178.41166666667,9.11,2.42,ml,14.0,186.0,0.2542,0.24,av,av93329128,2024-10-24T21:23:20.650Z,"126 km WSW of Adak, Alaska",earthquake,0.83,1.89,0.25403458657303,14.0,reviewed,av,av
2024-10-24T04:17:42.110Z,61.273166666667,-152.23766666667,3.34,-0.24,ml,9.0,107.0,0.04068,0.09,av,av93329118,2024-10-24T21:18:38.530Z,"63 km WNW of Tyonek, Alaska",earthquake,0.38,0.4,0.1971546348891,10.0,reviewed,av,av
2024-10-24T12:07:05.710Z,44.960833333333,-111.30916666667,11.28,0.25,ml,9.0,176.0,0.1419,0.16,mb,mb90064383,2024-10-24T21:38:53.840Z,"23 km NNW of Hebgen Lake Estates, Montana",earthquake,0.61,1.4,0.10910532144062,7.0,reviewed,mb,mb
2024-10-24T21:43:06.407Z,63.2483,-150.5661,105.5,2.1,ml,,,,0.52,ak,ak024dp6wr43,2024-10-24T21:45:28.340Z,"66 km ESE of Denali National Park, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-10-24T21:42:30.220Z,19.379667282104,-155.23866271973,0.03999999910593,2.14,ml,19.0,94.0,0.006339,0.170000002,hv,hv74511417,2024-10-24T21:45:23.880Z,"7 km S of Volcano, Hawaii",earthquake,0.19,0.209999993,0.37,6.0,automatic,hv,hv
2024-10-24T21:41:28.840Z,40.266834259033,-124.7320022583,18.989999771118,2.16,md,9.0,309.0,0.2987,0.05,nc,nc75078341,2024-10-24T21:44:52.532Z,"38 km W of Petrolia, CA",earthquake,5.54,1.04999995,0.07,7.0,automatic,nc,nc
2024-10-24T05:58:29.750Z,58.480166666667,-154.26533333333,4.27,-0.38,ml,4.0,267.0,0.1244,0.11,av,av93025059,2024-10-24T21:45:11.640Z,"92 km WNW of Aleneva, Alaska",earthquake,0.8,1.6,0.23116792606325,5.0,reviewed,av,av
2024-10-24T22:08:10.399Z,61.3605,-150.7081,50.1,1.7,ml,,,,0.4,ak,ak024dp7aozz,2024-10-24T22:10:09.001Z,"22 km SSW of Susitna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-10-24T22:06:02.940Z,37.650001525879,-122.05133056641,5.8099999427795,1.29,md,10.0,101.0,0.08067,0.1,nc,nc75078356,2024-10-24T22:07:37.711Z,"2 km E of Hayward, CA",earthquake,0.37,0.949999988,0.12,4.0,automatic,nc,nc
2024-10-24T21:56:19.360Z,38.805332183838,-122.77916717529,2.4900000095367,0.73,md,12.0,67.0,0.008004,0.02,nc,nc75078346,2024-10-24T21:57:57.745Z,"4 km NNW of The Geysers, CA",earthquake,0.34,0.769999981,0.08,12.0,automatic,nc,nc
2024-10-24T16:46:03.410Z,43.881166666667,-110.96166666667,11.51,1.34,ml,11.0,132.0,0.01773,0.15,mb,mb90064393,2024-10-24T22:04:15.300Z,"15 km NNE of Alta, Wyoming",earthquake,0.41,0.51,0.24312747577315,9.0,reviewed,mb,mb
2024-10-24T16:04:13.610Z,19.2005,-155.38,31.66,1.6,md,16.0,183.0,0.04035,0.13,hv,hv74511117,2024-10-24T22:02:04.800Z,"10 km E of Pāhala, Hawaii",earthquake,0.64,0.76,0.051571829729974,3.0,reviewed,hv,hv
2024-10-24T22:24:08.100Z,36.5999985,-117.1048355,0.88,2.95,ml,24.0,197.0,0.4475,0.15,ci,ci40963760,2024-10-24T22:26:29.633Z,"4 km E of Stovepipe Wells, CA",earthquake,0.59,1.6,0.208,25.0,automatic,ci,ci
2024-10-24T21:20:42.780Z,19.0958,-64.5135,61.0,3.49,md,5.0,297.0,0.6889,0.29,pr,pr2024298000,2024-10-24T22:27:13.310Z,"89 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,8.3,11.79,0.09,3.0,reviewed,pr,pr
2024-10-24T13:54:26.830Z,34.0475,-117.2261667,7.28,1.37,ml,22.0,77.0,0.0745,0.15,ci,ci37686700,2024-10-24T22:25:47.836Z,"3 km E of Loma Linda, CA",earthquake,0.23,0.53,0.119,40.0,reviewed,ci,ci
2024-10-24T13:54:22.980Z,34.0526667,-117.2243333,8.8,1.3,ml,23.0,43.0,0.0716,0.13,ci,ci37686708,2024-10-24T22:25:30.811Z,"3 km E of Loma Linda, CA",earthquake,0.2,0.63,0.142,13.0,reviewed,ci,ci
2024-10-24T05:29:25.700Z,60.0265,-153.05583333333,1.63,-0.87,ml,4.0,191.0,0.02136,0.16,av,av93329208,2024-10-24T22:29:34.670Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.58,0.95,0.30493127415479,4.0,reviewed,av,av
2024-10-24T05:25:03.870Z,61.294,-152.24816666667,2.96,-0.7,ml,5.0,160.0,0.05332,0.03,av,av93329203,2024-10-24T22:26:43.500Z,"64 km WNW of Tyonek, Alaska",earthquake,1.41,1.03,0.14637268040833,5.0,reviewed,av,av
2024-10-24T05:21:05.120Z,61.309166666667,-152.25666666667,-2.42,-0.72,ml,7.0,142.0,0.06581,0.07,av,av93329193,2024-10-24T22:14:13.320Z,"65 km WNW of Beluga, Alaska",earthquake,0.33,1.21,0.18845898274771,8.0,reviewed,av,av
2024-10-24T22:20:48.810Z,17.974166666667,-66.833666666667,14.38,2.54,md,10.0,163.0,0.0434,0.17,pr,pr71463433,2024-10-24T22:36:15.950Z,"2 km SW of Indios, Puerto Rico",earthquake,0.55,0.86,0.040456859272436,6.0,reviewed,pr,pr
2024-10-24T22:16:20.900Z,33.5890007,-118.4903336,0.01,2.2,ml,9.0,262.0,0.3754,0.29,ci,ci40963752,2024-10-24T22:35:28.273Z,"20 km SSW of Rancho Palos Verdes, CA",earthquake,9.56,11.65,0.187,38.0,automatic,ci,ci
2024-10-24T21:56:34.950Z,17.952166666667,-67.0105,9.45,2.32,md,5.0,220.0,0.0364,0.07,pr,pr71463413,2024-10-24T22:41:23.790Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.71,0.78,0.034650659132015,4.0,reviewed,pr,pr
2024-10-24T21:51:00.140Z,18.820333333333,-67.277833333333,6.23,3.11,md,9.0,311.0,0.3849,0.16,pr,pr71463408,2024-10-24T22:37:36.420Z,"40 km NNW of San Antonio, Puerto Rico",earthquake,1.56,1.56,0.063682501881949,6.0,reviewed,pr,pr
2024-10-24T13:57:55.850Z,33.5136667,-116.7448333,3.11,0.15,ml,7.0,205.0,0.05198,0.08,ci,ci40962984,2024-10-24T22:34:42.734Z,"8 km SW of Anza, CA",earthquake,0.39,0.64,0.105,4.0,reviewed,ci,ci
2024-10-24T05:29:29.430Z,61.325833333333,-152.273,0.81,-0.31,ml,8.0,128.0,0.08234,0.08,av,av93329213,2024-10-24T22:32:45.140Z,"67 km WNW of Beluga, Alaska",earthquake,0.28,2.55,0.18300641708463,9.0,reviewed,av,av
2024-10-24T05:21:17.560Z,61.3095,-152.25483333333,-2.22,-0.11,ml,9.0,142.0,0.06538,0.13,av,av93025064,2024-10-24T22:41:39.370Z,"65 km WNW of Beluga, Alaska",earthquake,0.31,1.33,0.15581775864123,9.0,reviewed,av,av
2024-10-24T22:06:20.200Z,17.975666666667,-67.085833333333,14.82,1.92,md,3.0,226.0,0.03803,0.06,pr,pr71463418,2024-10-24T22:46:34.300Z,"4 km W of La Parguera, Puerto Rico",earthquake,2.32,0.77,0.065119038622641,3.0,reviewed,pr,pr
2024-10-24T21:35:59.147Z,-4.141,142.7946,99.605,4.3,mb,20.0,176.0,2.64,0.75,us,us7000nn0r,2024-10-24T22:53:25.040Z,"8 km NNW of Ambunti, Papua New Guinea",earthquake,9.55,8.87,0.142,14.0,reviewed,us,us
2024-10-24T18:51:17.580Z,46.8685,-112.5245,9.48,0.53,ml,5.0,124.0,0.04724,0.04,mb,mb90064358,2024-10-24T22:48:51.730Z,"15 km SE of Lincoln, Montana",earthquake,0.34,0.59,0.12801898078974,3.0,reviewed,mb,mb
2024-10-24T22:52:20.310Z,34.4448333,-117.9375,9.91,0.88,ml,14.0,126.0,0.01536,0.1,ci,ci40963776,2024-10-24T22:58:37.261Z,"7 km SSW of Pearblossom, CA",earthquake,0.21,0.29,0.283,21.0,automatic,ci,ci
2024-10-24T22:20:13.136Z,36.5821,-117.0866,8.1,1.3,ml,28.0,92.31,0.319,0.1425,nn,nn00886528,2024-10-24T23:01:32.429Z,"25 km NW of Furnace Creek, California",earthquake,,5.6,0.19,7.0,reviewed,nn,nn
2024-10-24T21:33:47.380Z,46.868666666667,-112.52416666667,10.07,1.06,ml,11.0,103.0,0.04705,0.15,mb,mb90064388,2024-10-24T22:56:08.680Z,"15 km SE of Lincoln, Montana",earthquake,0.47,0.86,0.058392211584278,7.0,reviewed,mb,mb
2024-10-24T19:17:27.970Z,48.424,-122.3895,9.07,1.05,ml,8.0,128.0,0.05256,0.17,uw,uw62056701,2024-10-24T23:15:00.000Z,"4 km W of Mount Vernon, Washington",earthquake,0.53,0.85,0.14238772558187,6.0,reviewed,uw,uw
2024-10-24T17:41:42.900Z,46.859666666667,-121.9385,8.36,0.4,ml,10.0,139.0,0.01931,0.09,uw,uw62056671,2024-10-24T23:09:36.990Z,"13 km NNE of Ashford, Washington",earthquake,0.46,0.56,0.07980827260084,7.0,reviewed,uw,uw
2024-10-24T16:34:20.660Z,46.193833333333,-122.187,6.09,-0.2,md,8.0,94.0,0.03329,0.05,uw,uw62056651,2024-10-24T23:05:19.480Z,"37 km NNE of Amboy, Washington",earthquake,0.25,0.72,0.087955529532761,4.0,reviewed,uw,uw
2024-10-24T08:48:32.640Z,57.0665,-135.68516666667,6.85,0.73,ml,5.0,150.0,0.009999,0.18,av,av93329443,2024-10-24T23:14:00.940Z,"21 km W of Sitka, Alaska",earthquake,1.4,1.01,0.34575073528463,5.0,reviewed,av,av
2024-10-24T23:34:06.910Z,36.1818333,-117.319,-1.0,1.39,ml,18.0,241.0,0.2383,0.19,ci,ci40963840,2024-10-24T23:40:38.163Z,"47 km N of Searles Valley, CA",earthquake,2.63,2.81,0.26,10.0,automatic,ci,ci
2024-10-24T23:27:13.620Z,35.6538333,-117.4698333,7.44,0.53,ml,20.0,52.0,0.03921,0.15,ci,ci40963824,2024-10-24T23:33:12.018Z,"14 km SSW of Searles Valley, CA",earthquake,0.28,0.52,0.105,4.0,automatic,ci,ci
2024-10-24T18:59:07.940Z,46.012333333333,-112.45483333333,-2.0,1.56,ml,11.0,122.0,0.07099,0.09,mb,mb90064418,2024-10-24T23:40:35.310Z,"6 km E of Butte, Montana",quarry blast,0.35,31.61,0.24409522575138,19.0,reviewed,mb,mb
2024-10-24T10:29:32.910Z,61.307166666667,-152.253,-2.1,-0.46,ml,9.0,141.0,0.06315,0.09,av,av93329568,2024-10-24T23:37:08.290Z,"65 km WNW of Beluga, Alaska",earthquake,0.3,4.48,0.26014630585635,8.0,reviewed,av,av
2024-10-24T05:05:29.050Z,46.7745,-112.78266666667,1.05,0.82,ml,15.0,51.0,0.2008,0.08,mb,mb90064413,2024-10-24T23:33:43.440Z,"21 km SSW of Lincoln, Montana",earthquake,0.31,0.82,0.15569201152759,8.0,reviewed,mb,mb
2024-10-24T23:42:34.659Z,65.5003,-145.3155,1.6,1.5,ml,,,,0.43,ak,ak024dp83gtl,2024-10-24T23:45:04.168Z,"24 km WSW of Central, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-10-24T23:28:20.411Z,-16.1652,-173.9707,93.856,5.1,mb,88.0,44.0,3.083,0.95,us,us7000nn19,2024-10-24T23:50:05.040Z,"29 km SW of Hihifo, Tonga",earthquake,9.33,4.868,0.028,422.0,reviewed,us,us
2024-10-24T23:23:09.660Z,35.8918333,-117.4663333,12.26,0.75,ml,12.0,208.0,0.1308,0.25,ci,ci40963816,2024-10-24T23:28:54.677Z,"15 km NNW of Searles Valley, CA",earthquake,1.27,2.53,0.173,8.0,automatic,ci,ci
2024-10-24T23:00:43.830Z,43.6075,-110.48616666667,3.12,2.47,ml,20.0,121.0,0.08558,0.21,mb,mb90064408,2024-10-24T23:21:50.340Z,"11 km E of Kelly, Wyoming",earthquake,0.81,3.12,0.28056550167616,23.0,reviewed,mb,mb
2024-10-24T22:56:10.260Z,46.203166666667,-122.19083333333,0.44,-0.17,ml,12.0,83.0,0.003388,0.06,uw,uw62056791,2024-10-24T23:21:48.710Z,"38 km NNE of Amboy, Washington",earthquake,0.24,0.39,0.12260573539206,6.0,reviewed,uw,uw
2024-10-24T21:10:21.230Z,46.721833333333,-120.87883333333,18.29,0.71,ml,5.0,275.0,0.03878,0.06,uw,uw62056741,2024-10-24T23:31:08.340Z,"9 km WNW of Tieton, Washington",earthquake,1.19,2.17,0.23510966578028,5.0,reviewed,uw,uw
2024-10-24T11:42:54.630Z,56.929166666667,-157.75566666667,2.23,0.84,ml,4.0,328.0,0.196,0.13,av,av93329698,2024-10-24T23:49:16.360Z,"68 km SSW of Ugashik, Alaska",earthquake,1.83,1.06,0.37301129312507,5.0,reviewed,av,av
2024-10-24T11:12:33.000Z,61.320833333333,-152.23816666667,-2.29,-0.52,ml,9.0,153.0,0.06853,0.17,av,av93329663,2024-10-24T23:52:02.070Z,"65 km WNW of Beluga, Alaska",earthquake,0.49,1.84,0.27455027524061,9.0,reviewed,av,av
2024-10-25T00:00:31.029Z,-5.2313,151.5544,35.0,5.2,mb,39.0,118.0,1.198,0.88,us,us7000nn1g,2024-10-25T00:14:46.040Z,"126 km SW of Kokopo, Papua New Guinea",earthquake,10.08,1.922,0.106,29.0,reviewed,us,us
2024-10-24T21:13:20.646Z,54.8821,-118.737,10.0,4.6,mb,80.0,37.0,0.723,0.74,us,us7000nn0c,2024-10-25T01:07:03.637Z,"31 km S of Grande Prairie, Canada",earthquake,5.92,1.899,0.042,165.0,reviewed,us,us
2024-10-24T17:57:37.380Z,54.115666666667,-165.95933333333,5.3,0.67,ml,6.0,115.0,0.01042,0.15,av,av93330093,2024-10-25T01:02:17.240Z,"12 km W of Akutan, Alaska",earthquake,0.64,0.67,0.23359360079732,6.0,reviewed,av,av
2024-10-24T17:32:31.360Z,60.049333333333,-153.08266666667,-1.23,-0.55,ml,6.0,119.0,0.0125,0.07,av,av93330043,2024-10-25T00:58:20.310Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.21,1.2,0.33948578524063,5.0,reviewed,av,av
2024-10-24T17:25:29.500Z,58.588833333333,-154.68616666667,7.03,0.29,ml,6.0,157.0,0.09146,0.11,av,av93025084,2024-10-25T01:06:49.520Z,"94 km S of Kokhanok, Alaska",earthquake,0.36,1.04,0.24805885675272,7.0,reviewed,av,av
2024-10-24T15:54:58.040Z,58.2715,-154.91433333333,6.17,0.31,ml,8.0,184.0,0.08248,0.23,av,av93025079,2024-10-25T00:45:17.070Z,"82 km NNW of Karluk, Alaska",earthquake,0.66,1.58,0.33457454744565,8.0,reviewed,av,av
2024-10-24T11:51:11.940Z,61.298666666667,-152.26333333333,2.06,-0.73,ml,8.0,138.0,0.06201,0.07,av,av93329703,2024-10-25T00:10:56.750Z,"65 km WNW of Tyonek, Alaska",earthquake,0.3,1.01,0.14122711695008,8.0,reviewed,av,av
2024-10-25T02:04:41.111Z,60.9645,-147.0312,24.1,1.7,ml,,,,0.43,ak,ak024dqiwkwf,2024-10-25T02:06:56.113Z,"22 km WNW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-10-25T01:57:29.370Z,34.0028333,-117.0865,11.29,0.71,ml,48.0,27.0,0.03902,0.2,ci,ci40963896,2024-10-25T02:03:53.371Z,"4 km WNW of Calimesa, CA",earthquake,0.19,0.66,0.201,19.0,automatic,ci,ci
2024-10-25T01:42:39.649Z,63.2457,-150.5321,116.6,1.7,ml,,,,0.34,ak,ak024dqijae4,2024-10-25T01:44:47.134Z,"68 km ESE of Denali National Park, Alaska",earthquake,,1.2,,,automatic,ak,ak
2024-10-25T01:42:01.900Z,33.829,-117.8288333,3.11,1.63,ml,26.0,102.0,0.03283,0.23,ci,ci40963888,2024-10-25T01:59:22.086Z,"2 km NW of Villa Park, CA",earthquake,0.41,0.4,0.175,30.0,automatic,ci,ci
2024-10-25T01:39:58.550Z,35.6206667,-117.47,9.66,0.48,ml,20.0,61.0,0.03468,0.15,ci,ci40963880,2024-10-25T01:50:28.324Z,"17 km SSW of Searles Valley, CA",earthquake,0.31,0.47,0.256,5.0,automatic,ci,ci
2024-10-25T00:10:22.460Z,33.0151667,-116.3608333,5.58,0.53,ml,25.0,68.0,0.06018,0.16,ci,ci40963848,2024-10-25T00:16:08.877Z,"24 km ESE of Julian, CA",earthquake,0.23,0.76,0.036,7.0,automatic,ci,ci
2024-10-24T23:57:57.926Z,36.6046,-117.0444,3.3,1.5,ml,13.0,91.48,0.287,0.1108,nn,nn00886559,2024-10-25T00:15:24.385Z,"24 km NW of Furnace Creek, California",earthquake,,14.8,0.46,4.0,reviewed,nn,nn
2024-10-24T20:32:06.330Z,61.320666666667,-152.26633333333,1.96,0.07,ml,9.0,126.0,0.07717,0.09,av,av93330268,2024-10-25T02:07:30.180Z,"66 km WNW of Beluga, Alaska",earthquake,0.24,0.67,0.11520723846973,9.0,reviewed,av,av
2024-10-24T18:49:10.590Z,61.308166666667,-152.25366666667,0.2,-0.09,ml,10.0,120.0,0.06406,0.07,av,av93330168,2024-10-25T01:48:30.700Z,"65 km WNW of Beluga, Alaska",earthquake,0.22,1.82,0.2204191853289,10.0,reviewed,av,av
2024-10-24T17:58:09.070Z,61.316333333333,-152.2535,1.12,-0.37,ml,10.0,123.0,0.06975,0.1,av,av93025089,2024-10-25T01:13:27.200Z,"65 km WNW of Beluga, Alaska",earthquake,0.32,1.37,0.2074333431811,10.0,reviewed,av,av
2024-10-24T16:42:16.130Z,61.988833333333,-143.87366666667,2.96,1.3,ml,5.0,232.0,0.1548,0.19,av,av93025099,2024-10-25T02:21:03.450Z,"60 km NNE of Chitina, Alaska",earthquake,0.88,1.72,0.59058863630191,6.0,reviewed,av,av
2024-10-24T12:37:29.200Z,61.323666666667,-152.2635,0.54,-0.37,ml,10.0,127.0,0.07843,0.08,av,av93329763,2024-10-25T00:23:56.010Z,"66 km WNW of Beluga, Alaska",earthquake,0.25,2.08,0.19241735665304,10.0,reviewed,av,av
2024-10-24T12:22:34.170Z,58.2715,-154.903,4.21,0.91,ml,15.0,155.0,0.08821,0.15,av,av93329738,2024-10-25T00:17:04.190Z,"82 km NNW of Karluk, Alaska",earthquake,0.41,0.72,0.38273141208145,15.0,reviewed,av,av
2024-10-25T02:57:33.804Z,62.0239,-150.616,22.1,1.7,ml,,,,0.49,ak,ak024dqj7xac,2024-10-25T02:59:52.090Z,"38 km SSW of Trapper Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-10-25T02:39:04.562Z,31.669,-104.417,5.7283,2.0,ml,18.0,70.0,0.0,0.3,tx,tx2024uyre,2024-10-25T02:48:48.736Z,"56 km S of Whites City, New Mexico",earthquake,0.0,3.2612016201019,0.1,14.0,automatic,tx,tx
2024-10-25T02:37:21.844Z,60.1646,-151.3834,67.0,1.8,ml,,,,0.3,ak,ak024dqj3m1k,2024-10-25T02:39:19.218Z,"7 km S of Clam Gulch, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-10-25T02:33:37.772Z,31.662,-104.421,3.8865,2.1,ml,17.0,71.0,0.1,0.3,tx,tx2024uyqz,2024-10-25T02:48:45.753Z,"57 km S of Whites City, New Mexico",earthquake,0.0,1.4494528770447,0.1,13.0,automatic,tx,tx
2024-10-24T23:00:04.680Z,61.196166666667,-152.20683333333,21.88,-0.04,ml,7.0,169.0,0.06445,0.3,av,av93330378,2024-10-25T02:59:38.760Z,"59 km WNW of Tyonek, Alaska",earthquake,2.54,1.64,0.19458886200864,7.0,reviewed,av,av
2024-10-24T22:59:35.830Z,61.254166666667,-152.19216666667,21.1,-0.08,ml,7.0,114.0,0.02126,0.19,av,av93025119,2024-10-25T03:03:21.610Z,"60 km WNW of Tyonek, Alaska",earthquake,0.71,0.97,0.25223536980447,7.0,reviewed,av,av
2024-10-24T22:42:43.810Z,61.301833333333,-152.24616666667,1.14,-0.26,ml,8.0,144.0,0.05717,0.02,av,av93330363,2024-10-25T02:51:42.730Z,"65 km WNW of Beluga, Alaska",earthquake,0.23,0.78,0.12796020695708,10.0,reviewed,av,av
2024-10-24T21:09:17.110Z,57.254666666667,-136.18066666667,13.47,1.75,ml,6.0,222.0,0.2893,0.22,av,av93025109,2024-10-25T02:45:05.080Z,"56 km WNW of Sitka, Alaska",earthquake,3.29,1.8,0.27910177141278,6.0,reviewed,av,av
